GID_2,State,District,Year,Year End,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
IND.12.16_1,Haryana,Panipat,2015,2016,Kharif,64000.0,173000.0,2.703125
IND.12.16_1,Haryana,Panipat,2016,2017,Kharif,76000.0,198000.0,2.6052631578947367
IND.12.16_1,Haryana,Panipat,2017,2018,Kharif,77200.0,236000.0,3.05699481865285
IND.12.16_1,Haryana,Panipat,2018,2019,Kharif,75000.0,212000.0,2.8266666666666667
IND.12.16_1,Haryana,Panipat,2019,2020,Kharif,86000.0,266300.0,3.0965116279069766
IND.12.17_1,Haryana,Rewari,2000,2001,Kharif,705.0,3000.0,4.25531914893617
IND.12.17_1,Haryana,Rewari,2001,2002,Kharif,686.0,3000.0,4.373177842565598
IND.12.17_1,Haryana,Rewari,2002,2003,Kharif,343.0,0.0,0.0
IND.12.17_1,Haryana,Rewari,2003,2004,Kharif,621.0,3000.0,4.830917874396135
IND.12.17_1,Haryana,Rewari,2004,2005,Kharif,475.0,3000.0,6.315789473684211
IND.12.17_1,Haryana,Rewari,2005,2006,Kharif,621.0,3000.0,4.830917874396135
IND.12.17_1,Haryana,Rewari,2006,2007,Kharif,788.0,3000.0,3.8071065989847717
IND.12.17_1,Haryana,Rewari,2007,2008,Kharif,820.0,3000.0,3.658536585365854
IND.12.17_1,Haryana,Rewari,2008,2009,Kharif,2066.0,5000.0,2.420135527589545
IND.12.17_1,Haryana,Rewari,2009,2010,Kharif,2079.0,5000.0,2.405002405002405
IND.12.17_1,Haryana,Rewari,2010,2011,Kharif,2746.0,8000.0,2.9133284777858703
IND.12.17_1,Haryana,Rewari,2011,2012,Kharif,3298.0,9000.0,2.72892662219527
IND.12.17_1,Haryana,Rewari,2012,2013,Kharif,2008.0,7000.0,3.4860557768924303
IND.12.17_1,Haryana,Rewari,2013,2014,Kharif,2000.0,7000.0,3.5
IND.12.17_1,Haryana,Rewari,2014,2015,Kharif,2000.0,6000.0,3.0
IND.12.17_1,Haryana,Rewari,2015,2016,Kharif,2000.0,6000.0,3.0
IND.12.17_1,Haryana,Rewari,2016,2017,Kharif,2000.0,4000.0,2.0
IND.12.17_1,Haryana,Rewari,2017,2018,Kharif,1800.0,4100.0,2.2777777777777777
IND.12.17_1,Haryana,Rewari,2018,2019,Kharif,2000.0,5000.0,2.5
IND.12.17_1,Haryana,Rewari,2019,2020,Kharif,2900.0,7200.0,2.4827586206896552
IND.12.18_1,Haryana,Rohtak,2000,2001,Kharif,23863.0,36000.0,1.5086116582156477
IND.12.18_1,Haryana,Rohtak,2001,2002,Kharif,20034.0,27000.0,1.3477088948787062
IND.12.18_1,Haryana,Rohtak,2002,2003,Kharif,7412.0,8000.0,1.0793308148947653
IND.12.18_1,Haryana,Rohtak,2003,2004,Kharif,13859.0,21000.0,1.5152608413305433
IND.12.18_1,Haryana,Rohtak,2004,2005,Kharif,15014.0,26000.0,1.7317170640735313
IND.12.18_1,Haryana,Rohtak,2005,2006,Kharif,18006.0,36000.0,1.9993335554815062
IND.12.18_1,Haryana,Rohtak,2006,2007,Kharif,20185.0,37000.0,1.833044339856329
IND.12.18_1,Haryana,Rohtak,2007,2008,Kharif,23167.0,52000.0,2.244572020546467
IND.12.18_1,Haryana,Rohtak,2008,2009,Kharif,38439.0,48000.0,1.2487317568094904
IND.12.18_1,Haryana,Rohtak,2009,2010,Kharif,35056.0,50000.0,1.42628936558649
IND.12.18_1,Haryana,Rohtak,2010,2011,Kharif,39340.0,59000.0,1.4997458057956279
IND.12.18_1,Haryana,Rohtak,2011,2012,Kharif,39260.0,84000.0,2.139582272032603
IND.12.18_1,Haryana,Rohtak,2012,2013,Kharif,36432.0,55000.0,1.5096618357487923
IND.12.18_1,Haryana,Rohtak,2013,2014,Kharif,43000.0,84000.0,1.9534883720930232
IND.12.18_1,Haryana,Rohtak,2014,2015,Kharif,41000.0,92000.0,2.2439024390243905
IND.12.18_1,Haryana,Rohtak,2015,2016,Kharif,44000.0,92000.0,2.090909090909091
IND.12.18_1,Haryana,Rohtak,2016,2017,Kharif,47100.0,96000.0,2.038216560509554
IND.12.18_1,Haryana,Rohtak,2017,2018,Kharif,48900.0,128400.0,2.625766871165644
IND.12.18_1,Haryana,Rohtak,2018,2019,Kharif,48000.0,131000.0,2.7291666666666665
IND.12.18_1,Haryana,Rohtak,2019,2020,Kharif,67000.0,163900.0,2.446268656716418
IND.12.1_1,Haryana,Ambala,2000,2001,Kharif,71840.0,217000.0,3.0206013363028954
IND.12.1_1,Haryana,Ambala,2001,2002,Kharif,74881.0,233000.0,3.1116037446081117
IND.12.1_1,Haryana,Ambala,2002,2003,Kharif,61465.0,183000.0,2.9773041568372243
IND.12.1_1,Haryana,Ambala,2003,2004,Kharif,73240.0,227000.0,3.099399235390497
IND.12.1_1,Haryana,Ambala,2004,2005,Kharif,73580.0,233000.0,3.166621364501223
IND.12.1_1,Haryana,Ambala,2005,2006,Kharif,76540.0,254000.0,3.3185262607786776
IND.12.1_1,Haryana,Ambala,2006,2007,Kharif,75737.0,261000.0,3.4461359705295957
IND.12.1_1,Haryana,Ambala,2007,2008,Kharif,75164.0,277000.0,3.685274865627162
IND.12.1_1,Haryana,Ambala,2008,2009,Kharif,81002.0,267000.0,3.29621490827387
IND.12.1_1,Haryana,Ambala,2009,2010,Kharif,82283.0,306000.0,3.7188726711471385
IND.12.1_1,Haryana,Ambala,2010,2011,Kharif,81869.0,282000.0,3.4445272325300174
IND.12.1_1,Haryana,Ambala,2011,2012,Kharif,82586.0,322000.0,3.8989659264282084
IND.12.1_1,Haryana,Ambala,2012,2013,Kharif,82642.0,343000.0,4.150431983737083
IND.12.1_1,Haryana,Ambala,2013,2014,Kharif,79000.0,308000.0,3.8987341772151898
IND.12.1_1,Haryana,Ambala,2014,2015,Kharif,83000.0,301000.0,3.6265060240963853
IND.12.1_1,Haryana,Ambala,2015,2016,Kharif,86000.0,328000.0,3.813953488372093
IND.12.1_1,Haryana,Ambala,2016,2017,Kharif,83000.0,319000.0,3.8433734939759034
IND.12.1_1,Haryana,Ambala,2017,2018,Kharif,85000.0,331000.0,3.8941176470588235
IND.12.1_1,Haryana,Ambala,2018,2019,Kharif,85000.0,277000.0,3.2588235294117647
IND.12.1_1,Haryana,Ambala,2019,2020,Kharif,90900.0,360400.0,3.9647964796479647
IND.12.20_1,Haryana,Sonipat,2000,2001,Kharif,77247.0,138000.0,1.7864771447434853
IND.12.20_1,Haryana,Sonipat,2001,2002,Kharif,78764.0,148000.0,1.8790310294042964
IND.12.20_1,Haryana,Sonipat,2002,2003,Kharif,43976.0,96000.0,2.1830089139530653
IND.12.20_1,Haryana,Sonipat,2003,2004,Kharif,65954.0,149000.0,2.2591503168875278
IND.12.20_1,Haryana,Sonipat,2004,2005,Kharif,65954.0,124000.0,1.8800982502956607
IND.12.20_1,Haryana,Sonipat,2005,2006,Kharif,71450.0,167000.0,2.337298810356893
IND.12.20_1,Haryana,Sonipat,2006,2007,Kharif,67865.0,178000.0,2.6228541958299565
IND.12.20_1,Haryana,Sonipat,2007,2008,Kharif,71325.0,192000.0,2.6919032597266037
IND.12.20_1,Haryana,Sonipat,2008,2009,Kharif,92641.0,186000.0,2.007750348118004
IND.12.20_1,Haryana,Sonipat,2009,2010,Kharif,90214.0,219000.0,2.4275611324184716
IND.12.20_1,Haryana,Sonipat,2010,2011,Kharif,93752.0,202000.0,2.1546207014250363
IND.12.20_1,Haryana,Sonipat,2011,2012,Kharif,94753.0,229000.0,2.416810021846274
IND.12.20_1,Haryana,Sonipat,2012,2013,Kharif,88355.0,216000.0,2.4446833795484126
IND.12.20_1,Haryana,Sonipat,2013,2014,Kharif,100000.0,248000.0,2.48
IND.12.20_1,Haryana,Sonipat,2014,2015,Kharif,88000.0,223000.0,2.534090909090909
IND.12.20_1,Haryana,Sonipat,2015,2016,Kharif,107000.0,282000.0,2.635514018691589
IND.12.20_1,Haryana,Sonipat,2016,2017,Kharif,109000.0,264000.0,2.4220183486238533
IND.12.20_1,Haryana,Sonipat,2017,2018,Kharif,107700.0,274200.0,2.5459610027855155
IND.12.20_1,Haryana,Sonipat,2018,2019,Kharif,108000.0,314000.0,2.9074074074074074
IND.12.20_1,Haryana,Sonipat,2019,2020,Kharif,116100.0,311500.0,2.6830318690783805
IND.12.21_1,Haryana,Yamunanagar,2000,2001,Kharif,55512.0,164000.0,2.954316183888168
IND.12.21_1,Haryana,Yamunanagar,2001,2002,Kharif,53818.0,161000.0,2.991564160689732
IND.12.21_1,Haryana,Yamunanagar,2002,2003,Kharif,50192.0,151000.0,3.0084475613643606
IND.12.21_1,Haryana,Yamunanagar,2003,2004,Kharif,56776.0,172000.0,3.0294490629843596
IND.12.21_1,Haryana,Yamunanagar,2004,2005,Kharif,58720.0,191000.0,3.252724795640327
IND.12.21_1,Haryana,Yamunanagar,2005,2006,Kharif,59276.0,200000.0,3.374046831770025
IND.12.21_1,Haryana,Yamunanagar,2006,2007,Kharif,59379.0,213000.0,3.587126761986561
IND.12.21_1,Haryana,Yamunanagar,2007,2008,Kharif,59305.0,227000.0,3.8276705168198295
IND.12.21_1,Haryana,Yamunanagar,2008,2009,Kharif,71634.0,221000.0,3.085127174246866
IND.12.21_1,Haryana,Yamunanagar,2009,2010,Kharif,73525.0,267000.0,3.6314178850731045
IND.12.21_1,Haryana,Yamunanagar,2010,2011,Kharif,74578.0,244000.0,3.2717423368821903
IND.12.21_1,Haryana,Yamunanagar,2011,2012,Kharif,72653.0,268000.0,3.6887671534554665
IND.12.21_1,Haryana,Yamunanagar,2012,2013,Kharif,70040.0,277000.0,3.9548829240434036
IND.12.21_1,Haryana,Yamunanagar,2013,2014,Kharif,69000.0,254000.0,3.681159420289855
IND.12.21_1,Haryana,Yamunanagar,2014,2015,Kharif,70000.0,266000.0,3.8
IND.12.21_1,Haryana,Yamunanagar,2015,2016,Kharif,74000.0,280000.0,3.7837837837837838
IND.12.21_1,Haryana,Yamunanagar,2016,2017,Kharif,75000.0,295000.0,3.933333333333333
IND.12.21_1,Haryana,Yamunanagar,2017,2018,Kharif,75200.0,314000.0,4.175531914893617
IND.12.21_1,Haryana,Yamunanagar,2018,2019,Kharif,78000.0,275000.0,3.5256410256410255
IND.12.21_1,Haryana,Yamunanagar,2019,2020,Kharif,84500.0,358200.0,4.23905325443787
IND.12.2_1,Haryana,Bhiwani,2000,2001,Kharif,8159.0,20000.0,2.4512807942149775
IND.12.2_1,Haryana,Bhiwani,2001,2002,Kharif,7422.0,21000.0,2.8294260307194827
IND.12.2_1,Haryana,Bhiwani,2002,2003,Kharif,6491.0,19000.0,2.9271298721306422
IND.12.2_1,Haryana,Bhiwani,2003,2004,Kharif,9890.0,23000.0,2.3255813953488373
IND.12.2_1,Haryana,Bhiwani,2004,2005,Kharif,11412.0,14000.0,1.2267788293024886
IND.12.2_1,Haryana,Bhiwani,2005,2006,Kharif,12526.0,25000.0,1.9958486348395337
IND.12.2_1,Haryana,Bhiwani,2006,2007,Kharif,13666.0,26000.0,1.9025318308210157
IND.12.2_1,Haryana,Bhiwani,2007,2008,Kharif,14818.0,40000.0,2.6994196247806723
IND.12.2_1,Haryana,Bhiwani,2008,2009,Kharif,21217.0,45000.0,2.120940755054909
IND.12.2_1,Haryana,Bhiwani,2009,2010,Kharif,19028.0,44000.0,2.312381753205802
IND.12.2_1,Haryana,Bhiwani,2010,2011,Kharif,21314.0,44000.0,2.0643708360701885
IND.12.2_1,Haryana,Bhiwani,2011,2012,Kharif,17520.0,46000.0,2.625570776255708
IND.12.2_1,Haryana,Bhiwani,2012,2013,Kharif,14981.0,40000.0,2.6700487283892933
IND.12.2_1,Haryana,Bhiwani,2013,2014,Kharif,16000.0,35000.0,2.1875
IND.12.2_1,Haryana,Bhiwani,2014,2015,Kharif,21000.0,30000.0,1.4285714285714286
IND.12.2_1,Haryana,Bhiwani,2015,2016,Kharif,25000.0,53000.0,2.12
IND.12.2_1,Haryana,Bhiwani,2016,2017,Kharif,28000.0,64000.0,2.2857142857142856
IND.12.2_1,Haryana,Bhiwani,2017,2018,Kharif,21700.0,54700.0,2.52073732718894
IND.12.2_1,Haryana,Bhiwani,2018,2019,Kharif,26000.0,46000.0,1.7692307692307692
IND.12.2_1,Haryana,Bhiwani,2019,2020,Kharif,26400.0,53600.0,2.0303030303030303
IND.12.3_1,Haryana,Faridabad,2000,2001,Kharif,28959.0,80000.0,2.762526330329086
IND.12.3_1,Haryana,Faridabad,2001,2002,Kharif,31274.0,88000.0,2.8138389716697576
IND.12.3_1,Haryana,Faridabad,2002,2003,Kharif,18092.0,48000.0,2.6531063453460093
IND.12.3_1,Haryana,Faridabad,2003,2004,Kharif,28333.0,78000.0,2.752973564394875
IND.12.3_1,Haryana,Faridabad,2004,2005,Kharif,28255.0,68000.0,2.406653689612458
IND.12.3_1,Haryana,Faridabad,2005,2006,Kharif,26376.0,70000.0,2.653927813163482
IND.12.3_1,Haryana,Faridabad,2006,2007,Kharif,27360.0,84000.0,3.0701754385964914
IND.12.3_1,Haryana,Faridabad,2007,2008,Kharif,29214.0,94000.0,3.217635380297118
IND.12.3_1,Haryana,Faridabad,2008,2009,Kharif,8447.0,22000.0,2.6044749615248017
IND.12.3_1,Haryana,Faridabad,2009,2010,Kharif,9560.0,24000.0,2.510460251046025
IND.12.3_1,Haryana,Faridabad,2010,2011,Kharif,9550.0,18000.0,1.8848167539267016
IND.12.3_1,Haryana,Faridabad,2011,2012,Kharif,11554.0,28000.0,2.4234031504240954
IND.12.3_1,Haryana,Faridabad,2012,2013,Kharif,10709.0,25000.0,2.334485012606219
IND.12.3_1,Haryana,Faridabad,2013,2014,Kharif,11000.0,29000.0,2.6363636363636362
IND.12.3_1,Haryana,Faridabad,2014,2015,Kharif,11000.0,30000.0,2.727272727272727
IND.12.3_1,Haryana,Faridabad,2015,2016,Kharif,12000.0,33000.0,2.75
IND.12.3_1,Haryana,Faridabad,2016,2017,Kharif,12000.0,33000.0,2.75
IND.12.3_1,Haryana,Faridabad,2017,2018,Kharif,12000.0,32400.0,2.7
IND.12.3_1,Haryana,Faridabad,2018,2019,Kharif,13000.0,36000.0,2.769230769230769
IND.12.3_1,Haryana,Faridabad,2019,2020,Kharif,16900.0,42400.0,2.5088757396449703
IND.12.4_1,Haryana,Fatehabad,2000,2001,Kharif,61308.0,199000.0,3.2459059176616427
IND.12.4_1,Haryana,Fatehabad,2001,2002,Kharif,58359.0,175000.0,2.99868058054456
IND.12.4_1,Haryana,Fatehabad,2002,2003,Kharif,66915.0,202000.0,3.0187551371142494
IND.12.4_1,Haryana,Fatehabad,2003,2004,Kharif,65108.0,218000.0,3.348282853105609
IND.12.4_1,Haryana,Fatehabad,2004,2005,Kharif,65365.0,280000.0,4.283638032586246
IND.12.4_1,Haryana,Fatehabad,2005,2006,Kharif,68371.0,254000.0,3.715025376256015
IND.12.4_1,Haryana,Fatehabad,2006,2007,Kharif,70069.0,312000.0,4.452753714196007
IND.12.4_1,Haryana,Fatehabad,2007,2008,Kharif,73133.0,318000.0,4.348242243583608
IND.12.4_1,Haryana,Fatehabad,2008,2009,Kharif,77738.0,339000.0,4.360801667138336
IND.12.4_1,Haryana,Fatehabad,2009,2010,Kharif,81385.0,291000.0,3.575597468821036
IND.12.4_1,Haryana,Fatehabad,2010,2011,Kharif,87580.0,348000.0,3.9735099337748343
IND.12.4_1,Haryana,Fatehabad,2011,2012,Kharif,87063.0,325000.0,3.7329290284047185
IND.12.4_1,Haryana,Fatehabad,2012,2013,Kharif,89639.0,370000.0,4.127667644663595
IND.12.4_1,Haryana,Fatehabad,2013,2014,Kharif,92000.0,356000.0,3.869565217391304
IND.12.4_1,Haryana,Fatehabad,2014,2015,Kharif,99000.0,366000.0,3.696969696969697
IND.12.4_1,Haryana,Fatehabad,2015,2016,Kharif,110000.0,447000.0,4.0636363636363635
IND.12.4_1,Haryana,Fatehabad,2016,2017,Kharif,116000.0,486000.0,4.189655172413793
IND.12.4_1,Haryana,Fatehabad,2017,2018,Kharif,117800.0,513100.0,4.355687606112054
IND.12.4_1,Haryana,Fatehabad,2018,2019,Kharif,124000.0,495000.0,3.9919354838709675
IND.12.4_1,Haryana,Fatehabad,2019,2020,Kharif,128699.99999999999,501700.0,3.8982128982128987
IND.12.5_1,Haryana,Gurgaon,2000,2001,Kharif,7881.0,20000.0,2.5377490166222563
IND.12.5_1,Haryana,Gurgaon,2001,2002,Kharif,7503.0,21000.0,2.7988804478208715
IND.12.5_1,Haryana,Gurgaon,2002,2003,Kharif,2639.0,8000.0,3.031451307313376
IND.12.5_1,Haryana,Gurgaon,2003,2004,Kharif,7491.0,19000.0,2.536376985716193
IND.12.5_1,Haryana,Gurgaon,2004,2005,Kharif,6252.0,18000.0,2.8790786948176583
IND.12.5_1,Haryana,Gurgaon,2005,2006,Kharif,2197.0,6000.0,2.7309968138370504
IND.12.5_1,Haryana,Gurgaon,2006,2007,Kharif,2322.0,6000.0,2.5839793281653747
IND.12.5_1,Haryana,Gurgaon,2007,2008,Kharif,2615.0,10000.0,3.8240917782026767
IND.12.5_1,Haryana,Gurgaon,2008,2009,Kharif,3457.0,8000.0,2.3141452126120914
IND.12.5_1,Haryana,Gurgaon,2009,2010,Kharif,4425.0,14000.0,3.1638418079096047
IND.12.5_1,Haryana,Gurgaon,2010,2011,Kharif,5151.0,14000.0,2.7179188507086
IND.12.5_1,Haryana,Gurgaon,2011,2012,Kharif,4803.0,15000.0,3.1230480949406623
IND.12.5_1,Haryana,Gurgaon,2012,2013,Kharif,4452.0,13000.0,2.9200359389038635
IND.12.5_1,Haryana,Gurgaon,2013,2014,Kharif,5000.0,16000.0,3.2
IND.12.5_1,Haryana,Gurgaon,2014,2015,Kharif,5000.0,16000.0,3.2
IND.12.5_1,Haryana,Gurgaon,2015,2016,Kharif,5000.0,15000.0,3.0
IND.12.5_1,Haryana,Gurgaon,2016,2017,Kharif,5500.0,13000.0,2.3636363636363638
IND.12.5_1,Haryana,Gurgaon,2017,2018,Kharif,5200.0,13400.0,2.576923076923077
IND.12.5_1,Haryana,Gurgaon,2018,2019,Kharif,5000.0,14000.0,2.8
IND.12.5_1,Haryana,Gurgaon,2019,2020,Kharif,5400.0,15700.0,2.9074074074074074
IND.12.6_1,Haryana,Hisar,2000,2001,Kharif,33285.0,63000.0,1.8927444794952681
IND.12.6_1,Haryana,Hisar,2001,2002,Kharif,20353.0,37000.0,1.8179138210583206
IND.12.6_1,Haryana,Hisar,2002,2003,Kharif,21328.0,41000.0,1.9223555888972244
IND.12.6_1,Haryana,Hisar,2003,2004,Kharif,27931.0,68000.0,2.4345709068776626
IND.12.6_1,Haryana,Hisar,2004,2005,Kharif,28281.0,63000.0,2.2276440012729393
IND.12.6_1,Haryana,Hisar,2005,2006,Kharif,35448.0,87000.0,2.4542992552471223
IND.12.6_1,Haryana,Hisar,2006,2007,Kharif,35283.0,94000.0,2.664172547685854
IND.12.6_1,Haryana,Hisar,2007,2008,Kharif,37626.0,99000.0,2.631159304736087
IND.12.6_1,Haryana,Hisar,2008,2009,Kharif,48567.0,132000.0,2.717894866884922
IND.12.6_1,Haryana,Hisar,2009,2010,Kharif,43250.0,94000.0,2.1734104046242773
IND.12.6_1,Haryana,Hisar,2010,2011,Kharif,44733.0,113000.0,2.5260993002928487
IND.12.6_1,Haryana,Hisar,2011,2012,Kharif,42921.0,111000.0,2.586146641504159
IND.12.6_1,Haryana,Hisar,2012,2013,Kharif,42070.0,102000.0,2.424530544330877
IND.12.6_1,Haryana,Hisar,2013,2014,Kharif,45000.0,122000.0,2.7111111111111112
IND.12.6_1,Haryana,Hisar,2014,2015,Kharif,48000.0,136000.0,2.8333333333333335
IND.12.6_1,Haryana,Hisar,2015,2016,Kharif,62000.0,144000.0,2.3225806451612905
IND.12.6_1,Haryana,Hisar,2016,2017,Kharif,68000.0,186000.0,2.735294117647059
IND.12.6_1,Haryana,Hisar,2017,2018,Kharif,70000.0,188000.0,2.6857142857142855
IND.12.6_1,Haryana,Hisar,2018,2019,Kharif,76000.0,188000.0,2.473684210526316
IND.12.6_1,Haryana,Hisar,2019,2020,Kharif,84400.0,215500.0,2.5533175355450237
IND.12.7_1,Haryana,Jhajjar,2000,2001,Kharif,16498.0,25000.0,1.5153351921445024
IND.12.7_1,Haryana,Jhajjar,2001,2002,Kharif,15794.0,22000.0,1.3929340255793339
IND.12.7_1,Haryana,Jhajjar,2002,2003,Kharif,6484.0,19000.0,2.9302899444787167
IND.12.7_1,Haryana,Jhajjar,2003,2004,Kharif,11702.0,18000.0,1.5381985985301658
IND.12.7_1,Haryana,Jhajjar,2004,2005,Kharif,13362.0,16000.0,1.197425535099536
IND.12.7_1,Haryana,Jhajjar,2005,2006,Kharif,17028.0,29000.0,1.7030772844726334
IND.12.7_1,Haryana,Jhajjar,2006,2007,Kharif,17210.0,31000.0,1.8012783265543288
IND.12.7_1,Haryana,Jhajjar,2007,2008,Kharif,18778.0,43000.0,2.2899137288316114
IND.12.7_1,Haryana,Jhajjar,2008,2009,Kharif,33888.0,33000.0,0.9737960339943342
IND.12.7_1,Haryana,Jhajjar,2009,2010,Kharif,25954.0,47000.0,1.8108962009709486
IND.12.7_1,Haryana,Jhajjar,2010,2011,Kharif,31014.0,62000.0,1.9990971819178436
IND.12.7_1,Haryana,Jhajjar,2011,2012,Kharif,30923.0,67000.0,2.1666720563981503
IND.12.7_1,Haryana,Jhajjar,2012,2013,Kharif,23128.0,53000.0,2.291594603943272
IND.12.7_1,Haryana,Jhajjar,2013,2014,Kharif,31000.0,74000.0,2.3870967741935485
IND.12.7_1,Haryana,Jhajjar,2014,2015,Kharif,35000.0,83000.0,2.3714285714285714
IND.12.7_1,Haryana,Jhajjar,2015,2016,Kharif,37000.0,97000.0,2.6216216216216215
IND.12.7_1,Haryana,Jhajjar,2016,2017,Kharif,37000.0,80000.0,2.1621621621621623
IND.12.7_1,Haryana,Jhajjar,2017,2018,Kharif,40300.0,98400.0,2.4416873449131513
IND.12.7_1,Haryana,Jhajjar,2018,2019,Kharif,45000.0,117000.0,2.6
IND.12.7_1,Haryana,Jhajjar,2019,2020,Kharif,50900.0,130400.0,2.56188605108055
IND.12.8_1,Haryana,Jind,2000,2001,Kharif,111598.0,222000.0,1.989282962060252
IND.12.8_1,Haryana,Jind,2001,2002,Kharif,104307.0,222000.0,2.128332710172855
IND.12.8_1,Haryana,Jind,2002,2003,Kharif,69245.0,130000.0,1.8773918694490577
IND.12.8_1,Haryana,Jind,2003,2004,Kharif,91072.0,218000.0,2.3937104708362615
IND.12.8_1,Haryana,Jind,2004,2005,Kharif,90894.0,201000.0,2.2113670869364315
IND.12.8_1,Haryana,Jind,2005,2006,Kharif,96708.0,258000.0,2.6678247921578357
IND.12.8_1,Haryana,Jind,2006,2007,Kharif,93719.0,248000.0,2.6462083462264854
IND.12.8_1,Haryana,Jind,2007,2008,Kharif,95256.0,249000.0,2.614008566389519
IND.12.8_1,Haryana,Jind,2008,2009,Kharif,106846.0,250000.0,2.339816184040582
IND.12.8_1,Haryana,Jind,2009,2010,Kharif,108272.0,296000.0,2.7338554750997486
IND.12.8_1,Haryana,Jind,2010,2011,Kharif,113883.0,284000.0,2.493787483645496
IND.12.8_1,Haryana,Jind,2011,2012,Kharif,114854.0,297000.0,2.5858916537517196
IND.12.8_1,Haryana,Jind,2012,2013,Kharif,114012.0,318000.0,2.7891800863067044
IND.12.8_1,Haryana,Jind,2013,2014,Kharif,120000.0,324000.0,2.7
IND.12.8_1,Haryana,Jind,2014,2015,Kharif,123000.0,330000.0,2.682926829268293
IND.12.8_1,Haryana,Jind,2015,2016,Kharif,129000.0,313000.0,2.4263565891472867
IND.12.8_1,Haryana,Jind,2016,2017,Kharif,135000.0,349000.0,2.585185185185185
IND.12.8_1,Haryana,Jind,2017,2018,Kharif,135700.0,375000.0,2.763448784082535
IND.12.8_1,Haryana,Jind,2018,2019,Kharif,141000.0,382000.0,2.7092198581560285
IND.12.8_1,Haryana,Jind,2019,2020,Kharif,145800.0,431300.0,2.958161865569273
IND.12.9_1,Haryana,Kaithal,2000,2001,Kharif,164224.0,391000.0,2.380894388152767
IND.12.9_1,Haryana,Kaithal,2001,2002,Kharif,160911.0,402000.0,2.498275444189645
IND.12.9_1,Haryana,Kaithal,2002,2003,Kharif,170163.0,444000.0,2.609262883235486
IND.12.9_1,Haryana,Kaithal,2003,2004,Kharif,156847.0,388000.0,2.473748302485862
IND.12.9_1,Haryana,Kaithal,2004,2005,Kharif,152637.0,399000.0,2.6140450873641385
IND.12.9_1,Haryana,Kaithal,2005,2006,Kharif,150621.0,477000.0,3.166889079212062
IND.12.9_1,Haryana,Kaithal,2006,2007,Kharif,150635.0,473000.0,3.1400404952368306
IND.12.9_1,Haryana,Kaithal,2007,2008,Kharif,152110.0,513000.0,3.3725593320623233
IND.12.9_1,Haryana,Kaithal,2008,2009,Kharif,156311.0,391000.0,2.5014234442873504
IND.12.9_1,Haryana,Kaithal,2009,2010,Kharif,158348.0,462000.0,2.9176244726804255
IND.12.9_1,Haryana,Kaithal,2010,2011,Kharif,158671.0,436000.0,2.7478241140473054
IND.12.9_1,Haryana,Kaithal,2011,2012,Kharif,158896.0,461000.0,2.901268754405397
IND.12.9_1,Haryana,Kaithal,2012,2013,Kharif,162461.0,512000.0,3.1515255969124896
IND.12.9_1,Haryana,Kaithal,2013,2014,Kharif,158000.0,520000.0,3.2911392405063293
IND.12.9_1,Haryana,Kaithal,2014,2015,Kharif,161000.0,520000.0,3.229813664596273
IND.12.9_1,Haryana,Kaithal,2015,2016,Kharif,162000.0,490000.0,3.0246913580246915
IND.12.9_1,Haryana,Kaithal,2016,2017,Kharif,162000.0,552000.0,3.4074074074074074
IND.12.9_1,Haryana,Kaithal,2017,2018,Kharif,166400.0,643000.0,3.8641826923076925
IND.12.9_1,Haryana,Kaithal,2018,2019,Kharif,162000.0,505000.0,3.117283950617284
IND.12.9_1,Haryana,Kaithal,2019,2020,Kharif,174300.0,621400.0,3.5651176133103846
IND.13.10_1,Himachal Pradesh,Sirmaur,2000,2001,Kharif,5974.0,9829.0,1.6452962838968865
IND.13.10_1,Himachal Pradesh,Sirmaur,2001,2002,Kharif,5884.0,11236.0,1.9095853161114889
IND.13.10_1,Himachal Pradesh,Sirmaur,2002,2003,Kharif,5270.0,5278.0,1.0015180265654648
IND.13.10_1,Himachal Pradesh,Sirmaur,2003,2004,Kharif,5383.0,8729.0,1.621586475942783
IND.13.10_1,Himachal Pradesh,Sirmaur,2004,2005,Kharif,5509.0,7881.0,1.4305681611907788
IND.13.10_1,Himachal Pradesh,Sirmaur,2005,2006,Kharif,5435.0,7223.0,1.328978840846366
IND.13.10_1,Himachal Pradesh,Sirmaur,2006,2007,Kharif,5328.0,12012.0,2.2545045045045047
IND.13.10_1,Himachal Pradesh,Sirmaur,2007,2008,Kharif,5634.0,12805.0,2.2728079517216897
IND.13.10_1,Himachal Pradesh,Sirmaur,2008,2009,Kharif,5730.0,7778.0,1.3574171029668411
IND.13.10_1,Himachal Pradesh,Sirmaur,2009,2010,Kharif,5710.0,6422.0,1.1246935201401052
IND.13.10_1,Himachal Pradesh,Sirmaur,2010,2011,Kharif,5653.0,6692.0,1.1837962143994338
IND.13.10_1,Himachal Pradesh,Sirmaur,2011,2012,Kharif,5624.0,5624.0,1.0
IND.13.10_1,Himachal Pradesh,Sirmaur,2012,2013,Kharif,5650.0,6754.0,1.1953982300884956
IND.13.10_1,Himachal Pradesh,Sirmaur,2013,2014,Kharif,5482.0,6490.0,1.1838744983582634
IND.13.10_1,Himachal Pradesh,Sirmaur,2014,2015,Kharif,5425.0,7064.0,1.3021198156682028
